apartment_id,grocery_store_id,distance_miles,time_min
26,14,1.0967228801869089,5.283333333333333
26,15,4.938049138156014,8.566666666666666
26,16,2.5171809561683673,9.533333333333333
26,17,3.155330756707719,9.8
26,18,4.975331502355003,9.016666666666667
26,19,1.749164253669206,8.116666666666667
26,20,5.345048280661638,10.383333333333333
26,21,19.921209936992806,21.933333333333334
26,22,5.929760025849106,8.933333333333334
27,0,1.2843774466551505,4.883333333333334
27,1,1.9498676476070937,6.8
27,2,1.5279555594218748,5.216666666666667
27,3,1.6124622516062486,6.083333333333333
27,4,1.7746405358718482,7.083333333333333
27,5,4.046379261063541,10.433333333333334
27,6,1.47886711322654,5.016666666666667
27,7,1.5236059502653263,5.566666666666666
27,8,1.7093963985236185,6.516666666666667
27,9,3.2622068674114857,9.5
27,10,3.0347844457976563,7.0
27,11,3.7972087936669694,9.85
27,12,0.6605192190587447,2.716666666666667
27,13,2.54141449289771,8.433333333333334
27,14,2.3431965899064213,7.783333333333333
27,15,1.675220898007879,5.866666666666666
27,16,1.2750568556054036,4.833333333333333
27,17,3.5803497085761866,8.866666666666667
27,18,1.649744615805237,5.7
27,19,2.2338349882560555,7.566666666666666
27,20,3.2622068674114857,9.5
27,21,21.8772913119664,25.633333333333333
27,22,6.78663302968919,12.383333333333333
28,0,3.2398374488920925,9.066666666666666
28,1,3.5070277256515094,8.45
28,2,2.847129879329415,7.95
28,3,3.3746753327451007,7.95
28,4,3.24853666720519,7.266666666666667
28,5,0.6835100103147874,3.466666666666667
28,6,2.9216946077273915,8.116666666666667
28,7,3.28084804951098,9.433333333333334
28,8,3.3137808045534194,7.883333333333334
28,9,8.008873202679359,13.716666666666667
28,10,1.0414207066250762,4.733333333333333
28,11,0.20008202120123778,2.2
28,12,3.389588278424696,8.95
28,13,1.7963885816545915,4.616666666666666
28,14,2.000820212012378,6.25
28,15,7.601874060173736,11.9
28,16,4.793269290516609,13.316666666666666
28,17,1.0886450346104615,5.533333333333333
28,18,7.639156424372724,12.333333333333334
28,19,4.267587955310873,12.883333333333333
28,20,8.008873202679359,13.716666666666667
28,21,22.585034859010527,25.266666666666666
28,22,3.1621658568108666,7.033333333333333
29,0,1.9877713845427318,8.333333333333334
29,1,1.3253880472740378,7.233333333333333
29,2,1.5956851877167038,7.233333333333333
29,3,1.1924142816309793,6.733333333333333
29,4,1.0662756160910685,6.05
29,5,2.807983396920477,9.55
29,6,1.669628543378031,7.4
29,7,1.3359513837970847,7.916666666666667
29,8,1.1315197534392982,6.65
29,9,6.037257509289523,13.166666666666666
29,10,3.122398001665279,10.7
29,11,2.405955236308052,8.683333333333334
29,12,2.231349497309456,9.216666666666667
29,13,0.7052580560975307,5.05
29,14,0.4840493618501995,4.216666666666667
29,15,5.6302583667839,11.333333333333334
29,16,3.1777001752271117,12.8
29,17,3.1988268482732054,10.066666666666666
29,18,5.667540730982887,11.783333333333333
29,19,2.4103048454646006,11.4
29,20,6.037257509289523,13.166666666666666
29,21,20.61341916562069,24.716666666666665
29,22,5.967663762784745,10.15
30,0,1.6217828426559957,7.2
30,1,1.4639541675469447,6.1
30,2,2.399741508941554,8.933333333333334
30,3,1.6311034337057428,7.35
30,4,1.6416667702287895,7.533333333333333
30,5,7.080542334124548,10.15
30,6,2.350653062746219,8.716666666666667
30,7,1.4881877042762872,6.433333333333334
30,8,1.6081126424496999,7.2
30,9,1.9834217753861834,6.333333333333333
30,10,7.4378316576981875,11.433333333333334
30,11,6.81770166652168,10.0
30,12,3.2280313668957463,8.7
30,13,5.4916922465109925,9.416666666666666
30,14,4.959797183938758,9.033333333333333
30,15,1.582636360247058,5.133333333333334
30,16,1.4403420035542522,5.866666666666666
30,17,4.239004809424982,12.833333333333334
30,18,1.6199187244460462,5.583333333333333
30,19,0.4132128698721215,3.7333333333333334
30,20,1.9834217753861834,6.333333333333333
30,21,19.716778306635018,21.666666666666668
30,22,9.629413299862057,11.583333333333334
31,0,0.7804441572321573,2.8333333333333335
31,1,1.3110964743310922,4.566666666666666
